id,code,area,subarea,title,subtitle,authors,edition,volume,language,status
1012743578462,MAT-06.06,Matemática,Topologia e Geometria,Teoremas Famosos da Geometria,,"Gerdes, Cherinda",1,0,Português,disponível
1110741114658,FIS-03.04,Física,Termodinâmica,Heat Transfer,,Alan J. Chapman,2,0,Inglês,disponível
1111509278100,BIO-01.01,Biologia,Bioquímica,Fundamentos de Bioquímica,,Albert L. Lehninger,1,0,Português,disponível
1119651570103,FIS-03.06,Física,Termodinâmica,Princípios da Transmissão de Calor,,Frank Kreith,3,0,Português,disponível
1128721005575,MAT-07.03,Matemática,Lógica e Fundamentos,Elementos de Teoria dos Conjuntos,,Benedito Castrucci,1,0,Português,disponível
1138771019231,MAT-01.06,Matemática,Cálculo,A First Course in Calculus,,Serge Lang,5,0,Inglês,disponível
1155192615767,MAT-01.10 v.1,Matemática,Cálculo,O Cálculo com Geometria Analítica,,Louis Leithold,3,1,Português,disponível
1173162052404,FIS-01.05 v.4,Física,Física Geral,Física,,"Halliday, Resnick",4,4,Português,disponível
1196425217150,BIO-05.01,Biologia,Desenvolvimento,Developmental Biology,,Scott F. Gilbert,5,0,Inglês,disponível
1202054802824,FIS-01.07 v.1,Física,Física Geral,Física,Mecânica,"Sears, Zemansky, Young, Freedman",10,1,Português,disponível
1217434752606,MAT-01.10 v.1,Matemática,Cálculo,O Cálculo com Geometria Analítica,,Louis Leithold,2,1,Português,disponível
1233033909272,MAT-01.02,Matemática,Cálculo,Calculus,Cálculo Infinitesimal,Michael Spivak,2,0,Espanhol,disponível
1236333357422,MAT-02.07,Matemática,Geometria Analítica,Geometria Analítica,,Charles H. Lehmann,3,0,Português,disponível
1259021275105,FIS-01.02 v.1,Física,Física Geral,Curso de Física Básica,Mecânica,H. Moysés Nussenzveig,5,1,Português,disponível
1279374872424,MAT-05.01,Matemática,Álgebra Abstrata,Álgebra,Um Curso de Introdução,"Garcia, Lequain",1,0,Português,disponível
1292849817362,MAT-05.11,Matemática,Álgebra Abstrata,Tópicos em Teoria dos Grupos Finitos,,"Maier, Ho, Gonçalves, Pomareda",1,0,Português,disponível
1303387661703,CMP-03.03,Computação,Análise Numérica,Numerical Recipes in C,,"Press, Flannery, Teukolsky, Vetterling",2,0,Inglês,disponível
1327065577773,FIS-06.01 v.1,Física,Física Matemática,Métodos Matemáticos,,"Vaz Jr., Oliveira",1,1,Português,disponível
1329210634003,CMP-02.04,Computação,Algoritmos e Estruturas de Dados,Desenvolvimento de Algoritmos e Complexidade de Computação,,Routo Terada,1,0,Português,disponível
1337020744096,VAR-01.01,Variados,Divulgação Científica,O Que é a Vida?,O Aspecto Físico da Célula Viva,Erwin Schrödinger,1,0,Português,emprestado
1338489952152,CMP-03.02,Computação,Análise Numérica,Analysis of Numerical Methods,,"Isaacson, Keller",1,0,Inglês,disponível
1339594626242,BIO-01.12,Biologia,Bioquímica,Biochemists' Handbook,,Cyril Long,1,0,Inglês,disponível
1347827664817,CMP-03.03,Computação,Análise Numérica,Numerical Recipes in C,,"Press, Flannery, Teukolsky, Vetterling",2,0,Inglês,disponível
1376690819321,FIS-01.04 v.1,Física,Física Geral,Physique Théorique,Mécanique,"Lifshitz, Pitaevskii",2,1,Outro,disponível
1388350908016,FIS-02.01,Física,Mecânica,Introduction to Classical Mechanics,Solutions Manual,David Morin,1,0,Inglês,disponível
1423469019427,CMP-03.06,Computação,Análise Numérica,Numerical Analysis,,"Kincaid, Cheney",3,0,Inglês,disponível
1425609188383,FIS-03.01,Física,Termodinâmica,Understanding Thermodynamics,,Hendrick C. Van Ness,1,0,Inglês,disponível
1443362211599,BIO-03.02,Biologia,Genética e Evolução,The Making of a Fly,The Genetics of Animal Design,P. A. Lawrence,1,0,Inglês,disponível
1445024834214,MAT-03.14,Matemática,Álgebra Linear,Álgebra Linear: Exercícios,,"Barreira, Valls",1,0,Português,disponível
1457513004954,BIO-03.05,Biologia,Genética e Evolução,What Evolution Is,,Ernst Mayr,1,0,Inglês,disponível
1482297689295,MAT-01.06,Matemática,Cálculo,A First Course in Calculus,,Serge Lang,5,0,Inglês,disponível
1490966893829,MAT-01.28 v.1,Matemática,Cálculo,Fórmula Matemática,Cálculo Diferencial e Curvas Planas,Ueda Keikyu,1,1,Outro,disponível
1535306462522,CMP-01.03,Computação,Fundamentos de Computação,Python Programming,,John M. Zelle,1,0,Inglês,disponível
1587087844103,MAT-04.08,Matemática,Análise,Problemas e Exercícios de Análise Matemática,,B. Demidovitch,6,0,Português,disponível
1631039378380,QUI-04.03 v.2,Química,Química Orgânica,Química Orgânica,,John McMurry,7,2,Português,disponível
1636866072685,FIS-07.02,Física,Astronomia e Astrofísica,Astronomia e astrofisica,,"Oliveira Filho, Saraiva",1,0,Português,disponível
1638971844027,FIS-02.02 v.2,Física,Mecânica,Mecânica Clássica,,Kazunori Watari,1,2,Português,disponível
1641011361408,QUI-04.02 v.1,Química,Química Orgânica,Química Orgânica,Curso Básico Universitário,Maurício Gomes Constantino,1,1,Português,disponível
1651034645003,MAT-01.04 v.2,Matemática,Cálculo,Introdução ao Cálculo,,Paulo Boulos,1,2,Português,disponível
1654291301392,FIS-01.01 v.3,Física,Física Geral,The Feynman Lectures on Physics,Commemorative Issue,"Feynman, Leighton, Sands",1,3,Inglês,disponível
1679850256159,VAR-01.03,Variados,Divulgação Científica,Convite à Física,,Yaav Ben-Dov,1,0,Português,disponível
1710267460705,FIS-04.04,Física,Eletromagnetismo,Plasma Dynamics,,R. O. Dendy,1,0,Inglês,disponível
1710692063502,FIS-06.01 v.3,Física,Física Matemática,Métodos Matemáticos,,"Vaz Jr., Oliveira",1,3,Português,disponível
1719266720926,MAT-04.13,Matemática,Análise,Espaços Métricos,,Elon Lages Lima,1,0,Português,disponível
1746378915711,MAT-01.27,Matemática,Cálculo,Theory and Problems of Advanced Calculus,,Murray R. Spiegel,1,0,Inglês,disponível
1748335635441,FIS-01.01 v.2,Física,Física Geral,The Feynman Lectures on Physics,Commemorative Issue,"Feynman, Leighton, Sands",1,2,Inglês,disponível
1760861743698,VAR-03.01,Variados,Interdisciplinares,Artificial Life,A Proceedings Volume in the Santa Fe Institute Studies in the Sciences of Complexity,Christopher G. Langton,1,2,Inglês,disponível
1768107062916,BIO-05.01,Biologia,Desenvolvimento,Developmental Biology,,Scott F. Gilbert,5,0,Inglês,disponível
1772432916141,MAT-03.05,Matemática,Álgebra Linear,Álgebra Linear e Geometria Eucliana,,Alexandre A. M. Rodrigues,5,0,Português,disponível
1775779598964,VAR-03.02,Variados,Interdisciplinares,Obra CIentífica de Mario Schiönberg,1949 a 1987,Amélia Império Hamburger,1,2,Outro,disponível
1815867741725,QUI-02.01,Química,Fisico-Química,Physical Chemistry,,Peter William Atkins,4,0,Inglês,disponível
1830171157086,QUI-01.13,Química,Química Geral,Handbook of Chemistry and Physics,,David R. Lide,71,0,Inglês,disponível
1831729069813,FIS-03.05,Física,Termodinâmica,Fundamentos de Transferência de Calor e de Massa,,Frank P. Incropera,6,0,Português,disponível
1837099869824,FIS-01.01 v.3,Física,Física Geral,The Feynman Lectures on Physics,Commemorative Issue,"Feynman, Leighton, Sands",1,3,Inglês,disponível
1872703038661,FIS-05.01,Física,Física Moderna,Mecânica Quântica,,Antonio F. R. De Toledo Piza,1,0,Português,disponível
1875029794020,MAT-01.03 v.4,Matemática,Cálculo,Um Curso de Cálculo,,Hamilton Luiz Guidorizzi,5,4,Português,disponível
1879624240029,FIS-07.03,Física,Astronomia e Astrofísica,An Introduction to the Study of Stellar Structure,,Subrahmanyan Chandrasekhar,1,0,Inglês,disponível
1927632515049,CMP-05.06,Computação,Teoria da Computação,Introdução aos Espaços de Escalas,,"Velho, Texeira, Gomes",1,0,Português,disponível
1932552998919,BIO-01.04,Biologia,Bioquímica,Biochemistry,,Stryer,4,0,Inglês,disponível
1953983383426,BIO-04.03,Biologia,Biologia de Sistemas,Fundamentos da Neurociência e do Comportamento,,"Kandel, Schwartz, Jessell",1,0,Português,disponível
1966299964456,QUI-04.01,Química,Química Orgânica,Química Orgânica,,"Allinger, Cava, de Jongh, Johnson, Lebel, Stevens",2,0,Português,disponível
1979445713549,CMP-04.04,Computação,Probabilidade e Estatística,Probabilidad e Inferencia Estadistica,,"Moya, Saravia",2,0,Espanhol,disponível
1997580228360,QUI-01.07,Química,Química Geral,Quimica General,,Gaston P. Muzzo,1,0,Espanhol,disponível
2063385797512,MAT-02.07,Matemática,Geometria Analítica,Geometria Analítica,,Charles H. Lehmann,1,0,Português,disponível
2064786336355,VAR-03.01,Variados,Interdisciplinares,Complex Systems Dynamics,A Lecture Notes Volume in the Santa Fe Institute Studies in the Sciences of Complexity,G. Weisbuch,1,2,Inglês,disponível
2065966288570,FIS-01.04 v.5,Física,Física Geral,Course of Theoretical Physics,Statistical Physics Part 1,"Landau, Lifshitz",3,5,Inglês,disponível
2071043662966,CMP-06.04,Computação,Programação,Data Analysis with Excel®,An Introduction for Physical Scientists,Les Kirkup,1,0,Inglês,disponível
2095504269365,QUI-01.06,Química,Química Geral,General Chemistry with Qualitative Analysis,,"Whitten, Gailey, Davis",4,0,Inglês,disponível
2097916741484,MAT-01.12 v.1,Matemática,Cálculo,Cálculo com Geometria Analítica,,George F. Simmons,1,1,Português,disponível
2106746718075,BIO-04.01,Biologia,Biologia de Sistemas,Essentials of Neural Science and Behavior,International Edition,"Kandel, Schwartz, Jessell",1,0,Inglês,disponível
2112436778670,MAT-01.02,Matemática,Cálculo,Calculus,,Michael Spivak,2,0,Inglês,disponível
2123036443295,MAT-03.12,Matemática,Álgebra Linear,Álgebra Linear,,Mário B. Junior,3,0,Português,disponível
2190302206397,FIS-05.05,Física,Física Moderna,Introdução à Física Nuclear,,K. C. Chung,1,0,Português,disponível
2212011226180,MAT-04.10,Matemática,Análise,Análise Vetorial,,Murray R. Spiegel,1,0,Português,disponível
2214266933981,QUI-01.03 v.4,Química,Química Geral,Coleção de Química Conceitual,"Química de Coordenação, Organometálica e Catálise",Henrique E. Toma,1,4,Português,disponível
2238837696938,MAT-06.04,Matemática,Topologia e Geometria,Geometria Riemanniana,,Manfredo P. do Carmo,1,0,Português,disponível
2241842072086,MAT-09.05,Matemática,Funções Complexas,Variáveis Complexas e suas Aplicações,,Ruev V. Churchill,1,0,Português,disponível
2245522009126,FIS-01.15,Física,Física Geral,200 Puzzling Physics Problems,,"Gnadig, Honyek, Riley",1,0,Inglês,disponível
2245805529396,CMP-04.10,Computação,Probabilidade e Estatística,Dinâmica Estocástica e Irreversibilidade,,"Tomé, Oliveira",1,0,Português,disponível
2271112335573,MAT-03.15,Matemática,Álgebra Linear,Algèbre et Analyse Linèaires,,A. Lichnerowicz,1,0,Outro,disponível
2272797961262,VAR-03.01,Variados,Interdisciplinares,1990 Lectures In Complex Systems,A Lectures Volume in the Santa Fe Institute Studies in the Sciences of Complexity,"Nadel, Stein",1,3,Inglês,disponível
2276228784925,FIS-04.03,Física,Eletromagnetismo,Quantum Electrodynamics,A Lecture Note and Reprint Volume,Richard P. Feynman,1,0,Inglês,disponível
2298036393717,MAT-04.08,Matemática,Análise,Problemas y Ejercicios de Analisis Matematico,,B. Demidovitch,5,0,Espanhol,disponível
2307540026551,FIS-03.03,Física,Termodinâmica,Fundamentos de Termodinâmica Clássica,,"Van Wylen, Sonntag",2,0,Português,disponível
2330172058690,MAT-01.14,Matemática,Cálculo,Calculo diferencial e integral,,"Thomas, Finney",1,0,Português,disponível
2360838037028,VAR-03.12,Variados,Interdisciplinares,Multivariable Feedback Control,Analysis and Design,"Skogestad, Postlehwaite",2,0,Inglês,disponível
2362075676794,FIS-01.05 v.3,Física,Física Geral,Física,,"Halliday, Resnick",4,3,Português,disponível
2365972393399,BIO-03.01,Biologia,Genética e Evolução,Evolutionary Genetics,,John Maynard Smith,1,0,Inglês,disponível
2373192710124,MAT-01.13 v.1,Matemática,Cálculo,Cálculo,,George B. Thomas Jr,1,1,Português,disponível
2386888917868,BIO-01.06,Biologia,Bioquímica,Biochemistry,,"Garrett, Grisham",1,0,Inglês,disponível
2407104271158,MAT-01.04 v.1,Matemática,Cálculo,Introdução ao Cálculo,,Paulo Boulos,1,1,Português,disponível
2412588686565,BIO-03.01,Biologia,Genética e Evolução,Evolutionary Genetics,,John Maynard Smith,1,0,Inglês,disponível
2422839558947,VAR-03.01 - começar aqui,Variados,Interdisciplinares,The Evolution Of Human Languages,A Proceedings Volume in the Santa Fe Institute Studies in the Sciences of Complexity,"Hawkins, Gell-Mann",1,11,Inglês,disponível
2493762133570,MAT-01.11 v.3,Matemática,Cálculo,Cálculo com Geometria Analítica,,"Edwards, Penney",4,3,Português,disponível
2497619722849,BIO-02.01,Biologia,Biologia Molecular e Celular,Molecular Biology of the Cell,,"Alberts, Bray, Lewis, Raff, Roberts, Watson",2,0,Inglês,disponível
2504856623256,QUI-01.03 v.3,Química,Química Geral,Coleção de Química Conceitual,Elementos Qímicos e seus Compostos,Henrique E. Toma,1,3,Português,emprestado
2529204739410,MAT-02.13,Matemática,Geometria Analítica,"Somatórios, Produtórios, Matrizes, Determinantes e Sistemas Lineares",,"Castrucci, Donatto, Perrella",2,0,Português,disponível
2529479857291,VAR-03.07,Variados,Interdisciplinares,Física para Ciências Biológicas e Biomédicas,,"Okuno, Caldas, Chow",1,0,Português,disponível
2536538521673,CMP-06.03,Computação,Programação,Linguagem C,Programação e Aplicações,"Nery, Bastos",1,0,Português,disponível
2575868548844,MAT-03.04,Matemática,Álgebra Linear,Linear Algebra,,Serge Lang,3,0,Inglês,disponível
2593299959862,VAR-03.02,Variados,Interdisciplinares,Obra CIentífica de Mario Schiönberg,1936 a 1948,Amélia Império Hamburger,1,1,Outro,disponível
2602106111406,MAT-01.02,Matemática,Cálculo,Calculus,Cálculo Infinitesimal,Michael Spivak,2,0,Espanhol,disponível
2620126560653,QUI-02.01,Química,Fisico-Química,Physical Chemistry,,Peter William Atkins,4,0,Inglês,disponível
2621355537072,MAT-05.04,Matemática,Álgebra Abstrata,Fundamental Concepts of Algebra,,Claude Chevalley,1,0,Inglês,disponível
2647451882373,MAT-01.05 v.2,Matemática,Cálculo,Cálculo,,Serge Lang,1,2,Português,disponível
2657811597168,FIS-06.04,Física,Física Matemática,Monte Carlo Simulation in Statistical Physics,,"Binder, Heermann",4,0,Inglês,disponível
2720622364646,CMP-04.06,Computação,Probabilidade e Estatística,Mathematical Statistics,,John E. Freund,2,0,Inglês,disponível
2724723604151,BIO-04.05,Biologia,Biologia de Sistemas,Anatomia Humana,Atlas Fotográfico de Anatomia Sistêmica e Regional,"Yokochi, Rohen, Jen-Drecoll",6,0,Português,disponível
2730202780988,FIS-05.02,Física,Física Moderna,Introduction to Quantum Mechanics,With Applications to Chemistry,"Pauling, Wilson",1,0,Inglês,disponível
2751791045692,CMP-04.13 v.2,Computação,Probabilidade e Estatística,Estatística,,Victor Mirshawka,3,2,Português,disponível
2760050744337,FIS-02.08,Física,Mecânica,Mecânica Analítica,,J. W. Leech,1,0,Português,disponível
2762459268230,MAT-04.07,Matemática,Análise,Análise no Espaço Rn,,Elon Lages Lima,2,0,Português,disponível
2773648789443,FIS-01.04 v.1,Física,Física Geral,Physique Théorique,Mécanique,"Lifshitz, Pitaevskii",2,1,Outro,disponível
2795727315879,VAR-04.02,Variados,Literatura,Sem Rei Nem Bar Somente Osmar,,Osmar Afrísio dos Santos,1,0,Português,disponível
2819509453105,MAT-04.14 v.2,Matemática,Análise,Nociones de espacios normados,,"Cotlar, Cignoli",1,2,Espanhol,disponível
2827145780691,BIO-01.04,Biologia,Bioquímica,Biochemistry,,Stryer,4,0,Inglês,disponível
2863194518908,BIO-03.01,Biologia,Genética e Evolução,Evolutionary Genetics,,John Maynard Smith,1,0,Inglês,disponível
2863425256289,MAT-04.07,Matemática,Análise,Análise no Espaço Rn,,Elon Lages Lima,2,0,Português,disponível
2872765698109,FIS-01.12,Física,Física Geral,Principles of Physics,,Raymond A. Serway,2,0,Inglês,disponível
2903250838110,FIS-01.14 v.3,Física,Física Geral,Física para a Universidade,,"Martins, Pauli, Mauad",1,3,Português,disponível
2909152677390,BIO-02.01,Biologia,Biologia Molecular e Celular,Molecular Biology of the Cell,,"Alberts, Bray, Lewis, Raff, Roberts, Watson",2,0,Inglês,disponível
2993629148124,CMP-07.04,Computação,Sistemas e Redes,Organização e Projeto de Computadores,A Interface Hardware/Software,"Patterson, Hennessy",3,0,Português,disponível
2998328527980,BIO-01.02,Biologia,Bioquímica,Biochemistry,,"Voet, Voet",2,0,Inglês,disponível
3016246941813,BIO-01.04,Biologia,Bioquímica,Biochemistry,,Stryer,4,0,Inglês,disponível
3018616213155,BIO-03.01,Biologia,Genética e Evolução,Evolutionary Genetics,,John Maynard Smith,1,0,Inglês,disponível
3049745619082,MAT-02.04,Matemática,Geometria Analítica,Geometria Analítica,"Um Tratamento Vetorial, Edição Preliminar","Oliveira, Boulos",4,0,Português,disponível
3060573140289,MAT-04.12,Matemática,Análise,Lezioni sulla Teoria Moderna dell'Integrazione,,"Picone, Viola",1,0,Outro,disponível
3069110660242,MAT-01.06,Matemática,Cálculo,A First Course in Calculus,,Serge Lang,5,0,Inglês,disponível
3076676921649,FIS-01.04 v.7,Física,Física Geral,Physique Théorique,Théorie de l'élasticité,"Landau, Lifshitz",2,7,Outro,disponível
3080252243445,QUI-05.01 v.1,Química,Química Experimental,Química Analítica Quantitativa,,Otto A. Ohlweiler,3,1,Português,disponível
3080499732771,CMP-03.04,Computação,Análise Numérica,Introduction to Numerical Analysis,,"Stoer, Bulirsch",3,0,Inglês,disponível
3080550739701,CMP-02.01,Computação,Algoritmos e Estruturas de Dados,Introduction to Algorithms,,"Cormen, Leiserson, Rivest, Stein",3,0,Inglês,disponível
3100841140723,CMP-02.04,Computação,Algoritmos e Estruturas de Dados,Desenvolvimento de Algoritmos e Complexidade de Computação,,Routo Terada,1,0,Português,disponível
3101130473133,VAR-03.08,Variados,Interdisciplinares,Microbial Inhibitors in Food,,Fourth International Symposium on Food Microbiology,1,0,Inglês,disponível
3140434731976,CMP-05.01,Computação,Teoria da Computação,Computability and Logic,,"Boolos, Jeffrey",3,0,Inglês,disponível
3169415374322,MAT-01.07,Matemática,Cálculo,Calculus of Several Variables,,Serge Lang,3,0,Inglês,disponível
3194301327830,BIO-01.03,Biologia,Bioquímica,Bioquímica,Combo (Volumes 1-3),"Campbell, Farrell",5,0,Português,disponível
3195793194887,BIO-05.01,Biologia,Desenvolvimento,Developmental Biology,,Scott F. Gilbert,5,0,Inglês,disponível
3223556103163,MAT-08.01,Matemática,Equações Diferenciais,Equaçoes Diferenciais Aplicadas,,"Figueiredo, Neves",2,0,Português,disponível
3227096837090,MAT-03.04,Matemática,Álgebra Linear,Linear Algebra,,Serge Lang,3,0,Inglês,disponível
3244346131166,MAT-06.03,Matemática,Topologia e Geometria,Cálculo en Variedades,,Michael Spivak,1,0,Português,disponível
3247513060047,QUI-04.08,Química,Química Orgânica,Substâncias Carboniladas e Derivados,,"Pilli, Pinheiro, Costa, Vasconcellos",1,0,Português,disponível
3249857657518,FIS-01.04 v.3,Física,Física Geral,Course of Theoretical Physics,Quantum Mechanics (Non-relativistic Theory),"Landau, Lifshitz",3,3,Inglês,disponível
3275563136344,VAR-03.03,Variados,Interdisciplinares,Consciência e Linguagem,,John R. Searle,1,0,Português,disponível
3278486724018,FIS-05.06,Física,Física Moderna,Atomic Physics,,Max Born,8,0,Inglês,disponível
3279807759993,MAT-05.02,Matemática,Álgebra Abstrata,Elementos de Álgebra,,L. H. Jacy Monteiro,1,0,Português,disponível
3297743049756,MAT-01.07,Matemática,Cálculo,Calculus of Several Variables,,Serge Lang,3,0,Inglês,disponível
3371901761985,VAR-02.04,Variados,História e Filosofia da Ciência,O Mundo ou Tratado da Luz,,René Descartes,1,0,Português,disponível
3374299444973,QUI-01.05,Química,Química Geral,"Introduction to General, Organic & Biochemistry",,"Bettelheim, March",4,0,Inglês,disponível
3386849606410,FIS-01.01 v.3,Física,Física Geral,The Feynman Lectures on Physics,,"Feynman, Leighton, Sands",1,3,Inglês,disponível
3387262267653,BIO-03.01,Biologia,Genética e Evolução,Evolutionary Genetics,,John Maynard Smith,1,0,Inglês,disponível
3396283362469,FIS-01.05 v.2,Física,Física Geral,Física,,"Halliday, Resnick",2,2,Português,disponível
3403984845242,MAT-03.07,Matemática,Álgebra Linear,Álgebra Linear e suas Aplicações,,David C. Lay,2,0,Português,disponível
3416753293540,CMP-04.13 v.3,Computação,Probabilidade e Estatística,Estatística,,Victor Mirshawka,1,3,Português,disponível
3446605606570,MAT-04.10,Matemática,Análise,Análise Vetorial,,Murray R. Spiegel,1,0,Português,disponível
3455963124091,MAT-01.01 v.2,Matemática,Cálculo,Calculus,"Multi-Variable Calculus and Linear Algebra, with Applications to Differential Equations and Probability",Tom M. Apostol,2,2,Inglês,disponível
3476068578916,MAT-07.02,Matemática,Lógica e Fundamentos,Teoria dos Conjuntos,Um mínimo,Francisco Miraglia,1,0,Português,disponível
3531727018179,MAT-03.18,Matemática,Álgebra Linear,Linear Algebra,,G. Hadley,1,0,Inglês,disponível
3574436388300,QUI-04.01,Química,Química Orgânica,Química Orgânica,,"Allinger, Cava, de Jongh, Johnson, Lebel, Stevens",2,0,Português,disponível
3584071753210,MAT-01.01 v.2,Matemática,Cálculo,Calculus,Cálculo en Varias Variables con Aplicaciones a las Probabilidades y al Análisis Vectorial,Tom M. Apostol,1,2,Espanhol,disponível
3593704939662,FIS-01.04 v.8,Física,Física Geral,Physique Théorique,Electrodynamique des milieux continus,"Lifshitz, Pitaevskii",2,8,Outro,disponível
3607958879688,MAT-07.01,Matemática,Lógica e Fundamentos,Axiomatic Set Theory,,Patrick Suppes,1,0,Inglês,disponível
3627335616620,FIS-01.01 v.2,Física,Física Geral,The Feynman Lectures on Physics,Commemorative Issue,"Feynman, Leighton, Sands",1,2,Inglês,disponível
3627534574264,MAT-01.23 v.2,Matemática,Cálculo,Cálculo e Geometria Analítica,,Al Shenk,2,2,Português,disponível
3630736710361,FIS-01.01 v.3,Física,Física Geral,The Feynman Lectures on Physics,Commemorative Issue,"Feynman, Leighton, Sands",1,3,Inglês,disponível
3644106098461,CMP-07.03,Computação,Sistemas e Redes,Introductory Network Theory,,"Bose, Stevens",1,0,Inglês,disponível
3647501197289,MAT-01.16,Matemática,Cálculo,Cálculo Integral Avançado,,"Bouchara, Carrara, Hellmeister, Salvitti",2,0,Português,disponível
3650761110950,BIO-01.05,Biologia,Bioquímica,Bioquimíca,,"Peña, Arroyo, Gómez, Tapia, Gómez",2,0,Espanhol,disponível
3652775944552,MAT-07.06,Matemática,Lógica e Fundamentos,Números Primos,Mistérios e Recordes,Paulo Ribenboim,1,0,Português,disponível
3688807122315,MAT-01.03 v.1,Matemática,Cálculo,Um Curso de Cálculo,,Hamilton Luiz Guidorizzi,4,1,Português,disponível
3704174860367,MAT-01.06,Matemática,Cálculo,A First Course in Calculus,,Serge Lang,5,0,Inglês,disponível
3706083836594,FIS-04.01,Física,Eletromagnetismo,Eletromagnetismo,,William H. Hayt Junior,4,0,Português,disponível
3717628393380,QUI-02.04,Química,Fisico-Química,Introdução à Química dos Coloides e das Superfícies,,Duncan J. Shar,2,0,Português,disponível
3723457522464,MAT-01.09 v.2,Matemática,Cálculo,Cálculo,Um Curso Universitário,Edwin E. Moise,1,2,Português,disponível
3750361855487,MAT-05.14,Matemática,Álgebra Abstrata,Algebraic Number Theory,,Edwin Weiss,1,0,Inglês,disponível
3755077252407,QUI-04.02 v.1,Química,Química Orgânica,Química Orgânica,Curso Básico Universitário,Maurício Gomes Constantino,1,1,Português,disponível
3835914325157,QUI-01.09,Química,Química Geral,Química,Um Curso Universitário,"Mahan, Myers",4,0,Português,disponível
